code,content,tag,reply
#Cfs12839,"Chào mọi người và xin phép admin cho mình được đăng bài. 
Mình đang là k17 khoa KTXD,  vừa đọc xong chiếc confession đầy drama về chuyện khu tự học và thái độ đbrr của bạn nữ kia nên tiện đây cũng muốn chia sẻ luôn một kỉ niệm không mấy vui vẻ của mình. Chuyện là tầm khoảng 2 tuần trước mình cũng đang ngồi học ở chỗ tự học gần nhà xe B10 thì có 1 nhóm bạn nữ  đến xin phép mình và bạn mình nhường chỗ vì lúc đó nhóm bạn ý cũng khá đông tầm 7,8 người j đấy mà bàn thì cũng lác đác người , không có bàn trống đủ cho cả nhóm . Thì tụi mình cũng ok nhường chỗ thôi và vấn đề xuất phát từ đây. Các bạn ý hình như đxx có học và nói chuyện nhiều kinh khủng, thực sự là như vậy. Mình nghĩ là có thể một lúc nữa các bạn sẽ học và giữ trật tự thôi nhưng mà không hề, càng ngày thì các bạn ấy nói to hơn cười đùa và đỉnh điểm là lúc 1 bạn nữ khác xách trà sữa + bánh tráng trộn vào nhập bọn và lúc đó thì chính thức biến thành cái party luôn 😑. Lúc đó mình  đã lấy hết can đảm đến để góp ý, các bạn ấy cũng ok xin lỗi nhưng rồi lúc nữa lại vậy, rồi một lúc nữa một bạn khác cũng đến nhắc nhở và kết quả cũng không khá hơn. Cứ như thế mình và mọi người đã chịu đựng cho đến hết buổi chiều đó. Thực sự là rất khó chịu, đang stress vì deadline lại gặp cái tình cảnh này. Để ý thì lúc mình đến nhắc nhở thì có thấy các bạn hình như là khoa hóa vì thấy có mấy bản vẽ cad ( bồ mình cũng khoa hóa nên mình hay giúp bạn ấy vụ vẽ vời ). Mong rằng các bạn, đặc biệt là mấy mẹ hay tám  đến khu tự học sẽ có ý thức hơn. Có nhiều chỗ để mấy mẹ học nhóm + tám được  chứ không nhất thiết cứ phải đến chỗ tự học.",#bócphốt,
#Cfs12857,"Mấy bạn muốn kiếm bồ qua cfs PHẢI ĐỌC nhé
Chuyện là mình cũng như bao chàng trai BK khác dạo này muốn có bồ trở lại nhưng tiếc là bạn bè nữ thì đông nhưng chỉ là bạn nên thua. Thấy page dạo này tích cực tạo cơ hội cho mọi người nên từ thả react tới viết mail gửi CV, sdt các kiểu mình làm k trượt phát lào mà chả có hồi âm nào cho tới hôm nay đã được một bạn nữ kết bạn zalo. 
Ôi thôi vô đồng ý và lướt thấy có vẻ khá xinh!!
Đúng là thời của mình tới thì đỡ k kịp thật, may mà mình đã chuẩn bị một tâm hồn đẹp và lối nói chuyện mặn mòi. Vô chào hỏi cơ bản thì bạn này dễ bắt chuyện, được vài câu thì bạn ngỏ ý muốn xem hình mặt mình thì chợt nhớ cái avt zalo của mình k có hình nên mình gửi hẳn link fb cho bạn ấy xem, rồi có gì kb và qua đó nt cho tiện. Thế rồi câu chuyện kết thúc ở link fb với chữ đã xem luôn 🙂 Nên thôi mấy ông nào muốn kiếm ny thì ra ngoài kiếm đi chứ có ấn tượng như nào mà mặt xấu thì trên này k có slot đâu. Mình k cay nhưng viết để ae bớt hi vọng chứ k ra trường cũng chưa có ny đâu mấy ông ạ",#chiasẻ,
#Cfs12846,"Mình là zai uit, mình có qua bên bk học chui xuyên lục địa vài hôm:))) vì sở thích. 
Chẳng may vào sáng ngày giáng sinh, mình bước vào bk cùng thằng bạn thì đụng phải một em gái hơi nhỏ người (lỡ làm người ta ngã đau). Mình thấy em có mái tóc dài màu nâu, da trắng, đeo kính tròn màu đen, mặc áo khoác da màu đen, đeo dây khoa màu hồng (hình như có pha tím). Bé chạy nhanh quá nên mình ko kịp phản ứng gì:((( 
Bé có thấy bài thì cho anh gửi lời xin lỗi, sẵn tiện cho anh xin lại trái tym bị em mang vội đi lúc ấy:)))
PS: nếu được cho anh xin infor và khoa em học với nha (để anh qua đền bù tổn thất tinh thần cho em:)))
Mong ad duyệt bài sớm giúp mình:3""",#tìminfo,
#Cfs12846,"Mình là zai uit, mình có qua bên bk học chui xuyên lục địa vài hôm:))) vì sở thích. 
Chẳng may vào sáng ngày giáng sinh, mình bước vào bk cùng thằng bạn thì đụng phải một em gái hơi nhỏ người (lỡ làm người ta ngã đau). Mình thấy em có mái tóc dài màu nâu, da trắng, đeo kính tròn màu đen, mặc áo khoác da màu đen, đeo dây khoa màu hồng (hình như có pha tím). Bé chạy nhanh quá nên mình ko kịp phản ứng gì:((( 
Bé có thấy bài thì cho anh gửi lời xin lỗi, sẵn tiện cho anh xin lại trái tym bị em mang vội đi lúc ấy:)))
PS: nếu được cho anh xin infor và khoa em học với nha (để anh qua đền bù tổn thất tinh thần cho em:)))
Mong ad duyệt bài sớm giúp mình:3",#tìminfo,
#cfs13631 ,"Có những người chỉ đi ngang qua đời nhau lại khiến đối phương day dứt mãi không thôi. Cảm giác như họ đã bỏ lỡ nhau nhiều kiếp rồi và bây giờ lại tiếp tục bỏ lỡ nhau thêm lần nữa, giống em và anh
Mỗi lần có dịp vào Sài Gòn, em lại đi lang thang 1 mình, rồi vô tình rẽ vào những con đường quen thuộc mà chúng mình đã đi cùng nhau. Em đã từng nói với anh : """"Khi em thích một người, mọi quy tắc của bản thân đặt ra từ trước đến nay sẽ bị phá vỡ"""". Vâng điều đó đã phá vỡ khi em gặp anh. Ngày anh rời xa em, Sài Gòn và Hà Nội đều mưa dữ dội. Em và anh chưa kịp bắt đầu thì đã kết thúc… Em lúc đó đơn thuần thích anh, chỉ nghĩ rằng bản thân cố gắng để trở nên ưu tú, rồi một ngày nào đó, anh cũng sẽ xóa bỏ định kiến để thích lại em. Nhưng sự rời đi của anh khiến em nhận ra, chuyện tình cảm giống như làm một phép toán, khi một vế bằng 0, thì vế còn lại cũng bằng không. Em không nên cố chấp với những thứ không thuộc về mình, phải không? 
Hà Nội mùa này thường có mưa bất chợt. Những cơn mưa rào làm em nhớ tới anh, nhưng em đã thôi không còn buồn, cũng không chờ anh nữa. Em chỉ không biết sau này, ai sẽ là người khiến em phá vỡ quy tắc của bản thân thêm một lần nữa?
... Cô gái Nhân văn- Hà Nội và anh trai Bách Khoa khoa viễn thông.. Chuyện tình cảm yêu xa kết thúc lãng xẹt vậy đó.",#tâmsự,
#cfs13905,"Ciao ạ, mình đến từ ngoài thành phố Thủ Đức, giới thiệu ngắn gọn một chút:
Mình sinh viên năm 3; 1m83,5( mới đo lại ạ); Có đủ 2 mắt, có đủ tứ chi, răng khểnh, tóc ngắn, cận 0.5 độ; học Điện tử; biết 5 thứ tiếng ( Anh Nhật Hàn Trung Pháp)
Vui vẻ, ít nói, hầu hết thời gian là để học=> mình đang Ế;
Hết HK này mình tốt nghiệp rồi nên có nhiều thời gian hơn;
Nay mình lên tìm 1 bạn cute để làm bạn với mình, xa hơn có thể tiến tới tri kỉ chẳng hạn;
À, mình là top.
Xin lỗi nếu bạn không thích cách nói chuyện cụt ngủn của mình!
 Ai muốn làm bạn với mình thì thả haha nha.
(P/s: thực ra mình có đăng cfs tìm bạn bên **** rồi, do bên đó có lượt theo dõi đông và có nhiều bạn trường khác theo dõi nữa nên mình đăng, nhưng không hiểu sao bị hiểu nhầm là quen vì ti*n nữa, mặc dù mình không nghèo. Nói chung là nếu bạn nào có thiện chí làm bạn với mình mà  chưa có chỗ ở sau dịch hay gì đó thì cứ nhắn tin cho mình, nhà mình có 2 chung cư cho thuê, mình sẽ cho bạn ở free, chỉ trả điện nước thôi và thỉnh thoảng thì đi thu tiền nhà giúp mẹ mình).",#tìmngườiyêu ,
#Cfs13907  ,"Cho mik hỏi có bn nào đang định giận lận trong thi cử chưa ?
Khi thi onl ở bk 1 cam , 2 cam , kể cả là 3 cam thì vc giận lận là vô cùng dễ dàng và bỏ ra 1 2 trăm là bn có thể thuê đc 1 ng sp cho bn r.  Không nhưng qua môn , mà điểm còn cao . Thằng e của mik đã nhờ qua 4,5 môn bằng việc sp trong kì hè và các môn còn lại của học kì 202.  Và nhìn lại nó mik , thật sự đã thay đổi quá nhiều . Lúc ban đầu nó rất chăm chỉ cày cuốc, hc hành xuyên năng . Nhưng h nhìn lại thấy nó toàn hc onl thì bật máy cho có lệ , toàn chơi , ko thấy lo gì việc hc. Mik có khuyên bảo , thì nó lại bảo ko lo gì ,cùng lắm nhờ ng sp thôi . Ban đầu thì nó chỉ ns mik nhờ sp 1 môn vl 1 thôi , bởi nó cố hc ko vô đc.  R sau đó đến 4, 5 môn nữa . Mik ko pit làm gì hơn bằng cách khuyên nó . Mik cx lo cho tương lai của nó, bởi vào các môn chuyên ngành và khi hc off thì cứ cách hc ntn thì sẽ ko trụ nổi ở bk .  Mik xin các bạn cho mik lời khuyên ạ !!! 
Và thành thật khuyên các bn , các e k20 k21 là k giận lận vì nếu đc 1 lần sẽ có lần thứ 2 , thứ 3 từ đó tạo nên tính ỉ lại, lười nhát  ,  Hc hành ko ra s cho các e thôi .  Sở dĩ nhà trường dạy nhiều môn lúc ko áp dụng cho ngành hc là vì xây dựng cho các e tư duy giải quyết vấn ở đh thôi .  Hoặc 1 số môn tạo nên tảng , và mối liên hệ với các môn chuyên ngành . Mik biết ko chỉ e mik mà còn rất rất nhìu ng đã và đang giận lận trong thi cử . Mik khuyên thật các b nên cày cuốc đi ạ. Ko nên dựa vào sp , r 1 ngày bn sẽ biết hậu quả của nó.  Học hành chăm chỉ cày cuốc cx là 1 cách rèn luyện kỉ luật ,tính chịu khó , và tư duy cho các bn đó , ko thừa đâu các bn . ",#Tâmsự  ,
#Cfs13866     ,"Chào mọi người, do tình hình dịch bệnh mình đã bế quan tỏa cảng hơn 5 tháng rồi nên hôm nay mình mạo muội lên đây kiếm người iu ạ. Mình là nữ ngoại bang năm 2 học về kinh tế và cực kì thích trai BK nói riêng và trai kỹ thuật nói chung ạ ❤️. Mọi người đừng thắc mắc tại sao mình lại cực thích trai BK bởi vì nó có nhiều lý do lắm nếu muốn biết thì mình sẽ kể cho người iu của mình nghe :)))
Do mình không có bạn bè học ở trong này vì mình ở miền ngoài nên mình mạo muội lên đây tìm bạn để nói chuyện cùng, nếu được thì chúng ta có thể tiến xa hơn.Về phần mình thì ngoại hình không quá nổi trội, bình thường thôi nhưng cũng chấp nhận được. Mình cao 1m56, tính cách hơi thất thường, chỉ hơi thôi nha. Mình có thể nói chuyện về nhiều thứ nhưng mình không có biết chơi game nên không thể cùng bạn leo rank rồi, nhưng yêu tâm là mình sẽ không cấm bạn chơi game đâu, ai cũng có sở thích đam mê cá nhân mà, phải không? Nếu bạn có đam mê bóng đá, bóng rổ thì mình sẵn sàng xem cùng bạn nhen... 
Mình thì không có yêu cầu gì về ngoại hình cả đâu BK in my eyes 🙂 đàng hoàng, lịch sự, tử tế, chủ động, cao trên 1m7 tại mình thích người yêu cao cao kiểu đi chung thấy nó vui vui :))) và lớn tuổi hơn mình thì càng tốt vì mình mong một mối quan hệ lâu dài ạ. Bao dung cho cái tính khí thất thường trẻ con của mình thì càng tốt ạ.
Nếu có duyên mong bạn sẽ được đến thăm vùng quê Bắc Trung Bộ 🥰🥰🥰
Nếu ai có hứng thú thì hãy trả lời ạ ❤",#tìmngườiyêu    ,
#Cfs13877,thật sự mình rất chênh vênh gần năm cuối mà còn nợ 5 môn. tớ biết là có thể có nhiều người nợ nhiều hơn tớ hoặc là mọi người nói là tại sao không ráng học ngay từ đầu để không như vậy. Thật sự là tớ đã không vượt qua được bản thân. Bây giờ nhìn lại tớ không giỏi không mối quan hệ không gì cả toàn con số 0 đã được đi học hơn rất nhiều người nhưng không biết quý trọng thì có mà trách bản thân. Sau này tớ phải làm gì không ai cho tớ biết được cả tớ thật sự rất cần ai đó có thể chửi tớ vào lúc này. Tớ không dám nói với người thân vì biết họ sẽ không có la hay mắng tớ cả. Tớ biết người thân sẽ thất vọng. Nhưng làm ơn ai đó có thể cứu lấy tớ không tớ sẽ bị bỏ lại phía sau mãi mãi ai có thể giúp tớ. có thể học cùng tớ không tớ cảm thấy thật sự bế tắc. Đây là những lời nói thật sự xuất phát từ nổi lòng của tớ không có sự dối trá nửa lời. ,#tâmsự    ,
#cfs11879_1,"Dạ em chào anh chị,có anh chị nào học ở BK mà không đúng ngành mình thích nên anh chị quyết định học văn bằng 2 không ạ? Em thực sự rất mông lông không biết nên chọn thi lại hay học văn bằng 2 nữa tại vì em thực sự rất thích ngành đó.Anh chị tư vấn giúp em được không ạ?",#hỏiđáp,
#cfs11879_2,"Hiện tại em sinh viên năm 1 khoa máy tính đại trà, hồi trước em có phân vân giữa việc chọn đại trà hay clc, rồi em quyết định chọn đại trà vì đỡ tốn kém và nghe rằng, dạy ielts bên clc rất tệ, phải học thêm bên ngoài, nhưng hiện tại, các bạn cũ em học clc đa số đã pass ielts và vô chương trình chính, hơn nữa chương trình bên clc nhẹ nhàng và hay hơn nhiều bên đại trà nhiều, mọi người cho em hỏi, hết học kì này, em có nên bỏ học đại trà không ạ, và nếu bỏ, em được gì và mất gì ?",#hỏiđáp,
#cfs11898_1,Chào các bạn mình là sinh viên K13 năm nay là năm cuối cùng để mình tốt nghiệp. Mình còn nợ môn Kinh Tế Kỹ Thuật (IM2003). Mình đang cần tìm 1 bạn ( ở ktx càng tốt) giúp mình ôn thi chỉ cần qua môn là được. Chỉ còn 10 ngày để ôn nếu các bạn giúp đỡ mình ôn thi mình sẽ hậu tạ xứng đáng bằng tiền mặt. Nếu bạn nào đang học ôn thi càng tốt hoặc có nhóm thì cho mình tham gia với. Cảm ơn các bạn đã đọc các bạn vui lòng liên qua gmail : 41302551@hcmut.edu,#hỏiđáp,
#cfs11898_2,"Mấy anh chị ơi cho em hỏi là ngành quản lí công nghiệp nó như thế nào đối với bản thân anh chị được kh ạ?? Em cũng muốn hỏi về học phí, khó khăn của anh chị trong quá trình học, phải chuẩn bị những thứ gì về cả vật chất lẫn tinh thần và cả kinh nghiệm của riêng anh chị. Các anh chị đã tốt nghiệp thì đang làm công việc gì ạ?? Em rất thích BK và cũng thích ngành liên quan về kinh tế nên em sẽ chọn ngành này để xét tuyển đh, mong anh chị nhiệt tình giải đáp. Em cảm ơn!",#hỏiđáp,
#cfs11898_3,"Chuyện là mình phát hiện ra mình bị mất chứng chỉ GDQP, mà mình nghe nói khi tốt nghiệp phải nộp chứng chỉ lại, cho nên mọi người cho em/mình hỏi làm sao để được cấp lại. Mình cảm ơn nhiều.",#hỏiđáp,
#Cfs12978,"Tôi (t) và anh(a) ấy không một lời nói yêu nhau nhưng cả 2 ngầm hiểu là 2 đứa đang yêu nhau. T gặp a từ hồi a học BK năm 3. Lúc đó t chỉ là cô sv năm nhất mới bước vào đời. Bữa gặp đầu tiên sau 2 tuần nhắn tin a ít nói lắm, 2 đứa xem phim mà mình cứ ngỡ là người lạ, gần như a chỉ nhìn t một lần. Cơ mà đó chỉ là tôi thấy thôi, lúc về a bảo đợi tý làm gì đó, tôi chờ gần 15p bắt đầu bực định bỏ về thì anh chạy tới với lọ nhỏ mắt trong tay. Anh bảo ""nãy xem phim thấy em hay dụi mắt nên a nghỉ là em mỏi mắt do thức khuya"" thế là quà đầu tiên là thuốc nhỏ mắt. Nhưng k sao, a chú ý như v t cũng cảm động lắm =)) về nhà 2 đứa vẫn nhắn tin. Gần như lúc rảnh là 2 đứa nhắn. Đến khi a ra trường, công việc bận rộn nhưng vẫn dành thời gian cho nhau vào cuối tuần. T rất hạnh phúc, rồi một ngày a ngỏ lời cầu hôn và cuối năm sau là 2 đứa cưới nhau rồi. Các kế hoạch tương lai cũng đã lên xong. Còn đợi a rước t về dinh nữa thôi. Cảm ơn a - chàng trai Cơ khí - đã tới và làm rực rỡ cuộc đời em ❤ yêu a. Trai BK ngờ nghệch v thôi chứ đáng yêu lắm các bạn à. Đừng vì xíu phốt mà đánh giá họ k tốt. Cảm ơn các bạn đã đọc!!",#tâmsự,
#Cfs13911 ,"Tối hôm đó mẹ của nyc gọi tôi, tôi nói với bác tụi cháu chia tay rồi ạ. 
Bác bất ngờ hỏi tôi sao hai đứa lại như vậy. 
Tôi cười, trả lời bác: """" Do bạn ấy bận học hành và lo cho sự nghiệp nên không còn thời gian dành cho chuyện tình cảm nữa. Duyên hai đứa đến đây hết rồi thì buông tay nhau thôi ạ"""". 
Bác nói: """" Thôi con ráng thông cảm cho nó nha"""". 
Tôi cười nhắn bác ngủ ngon... 
Và tối đó tôi nằm suy nghĩ mãi: """" Rồi ai sẽ thông cảm cho 5 năm thanh xuân của con...""""
Mong những chàng trai có bạn gái hãy trân trọng cô gái bên bạn suốt những tháng năm thanh xuân... Đừng vì sự vô tâm của mình mà làm cho cô ấy đau lòng. Tình cảm của người con gái đó không mất đi theo thời gian mà có lẽ nó đã vơi dần đi theo những lần bạn mãi chơi game, đọc truyện mà không thèm nhắn cho cô ấy một lời. Vơi theo những lần cô ấy bỏ công sức ra làm bạn vui, còn bạn chỉ nghĩ đến việc làm cô ấy bất ngờ thôi cũng làm cô ấy mừng rồi. Vơi dần theo những giọt nước mắt của cô ấy khi ngồi sau xe bạn lúc bạn mãi tranh luận với cô ấy một vấn đề mà chẳng chịu nhường. Và rồi ... một ngày mưa buồn, cô ấy rời đi và tự mình chữa lành những tổn thương mà bạn gây ra... ",#tâmsự     ,
#cfs13817 ,"Các bạn có buồn không nếu trong trường hợp này: bạn dạy gia sư cho 1 học trò từ năm 2017 đến 2021, tháng 5 nghỉ việc vì thành phố bùng dịch. Bình thường mọi năm, phụ huynh sẽ nhắn quay lại kèm khi năm học mới bắt đầu, nhưng 5 tháng qua bạn không nhận được tin nhắn nào từ phụ huynh, mình cũng hiểu vì dịch. Đến nay, mình mới biết em đó sắp đi du học tự túc. Cái mình buồn không phải vì bị mất việc (thật ra phụ hương chưa trả lương 4 buổi cuối cùng tháng 5 nhưng mình cũng không có ý nhắn yêu cầu trả, mình đợi phụ huynh nhắn trước với mình), mà mình suy nghĩ khó chịu vì không nhận được thông báo kết thúc hay chia tay từ phía phụ huynh, mình cảm giác giống như bị đuổi việc và không được tôn trọng vậy. Nếu là bạn, bạn có suy nghĩ không ạ? Mình cảm ơn ",#tâmsự,
#Cfs13338,"Dạo này mình bắt đầu tham gia một số cuộc thi về khoa học kỹ thuật không chỉ của trường mình mà còn ở một số khu vực ngoài nữa. Và thực sự, có chút thất vọng nhẹ, không chỉ về vấn đề stress hay teammates, mà thậm chí là cả mentor hay cách tổ chức cuộc thi cũng đôi lúc làm mình thấy thất vọng. Đôi lúc mình cũng tự hỏi lý do mình tham gia là gì mà sao càng ngày càng thấy con đường mình đi nó chệch quá, hay vô nghĩa quá. Ganh đua, ghen ghét, cãi nhau, nói xấu, bè phái... không chỉ từ giữa các team với nhau mà còn từ nội bộ team và cả giữa những mentor nữa. Ngay cả cách tổ chức cuộc thi có khi cũng có nhiều vấn đề như thay đổi luật xoành xoạch, không có tiêu chí nào rõ ràng hoặc có cũng để đó, mục đích thì đặt ra đó rồi nhưng BTC lại đi theo hướng thích gì thì làm... rồi đủ lọai drama khác 😃
Nghỉ dịch rãnh rỗi tâm sự chút, liệu mọi người có suy nghĩ gì về vấn đề này không? Chia sẻ miến cho tui thấy khum cu đơn đi 🙃",#Tâmsự,
#Cfs13925  ,"Hello mọi người đến hẹn lại lên nhóm tình nguyện của tụi mình sẽ tổ chức 1 chuyến đi chơi để gắn kết mọi người cũng như thư giãn sau 1 thời gian học tập và làm việc mệt mỏi. Dự định thì cũng đã từ lâu rồi mà SG giãn cách mấy tháng trời, giờ chuyển sang giao đoạn sống chung với dịch rồi nên cũng không biết khi nào mới hết được dịch nữa. Chính vì điều đó mà hôm nay mình viết cfs này để tìm thêm vài người bạn mới để có thể cùng đồng hành cùng tụi mình trong chuyến đi:
- Địa điểm: Đảo Thạnh An - huyện Cần Giờ, TP.HCM
- Thời gian: 11h30 T7 (4/12) - 7h30 CN (5/12)
- Chi phí :200-300k/1 người (gồm tiền xăng, gửi xe, vé tàu, phà, tiền phòng và ăn uống)
- Số lượng tham gia: 6-10 người 
- Thành phần tham gia: tất cả mọi người đang sống , làm việc cũng như học tập ở SG (18-35t). Tụi mình thì khá thân thiện và lầy nên cũng muốn những người đồng hành sẽ cởi mở và hoà đồng hơn cho dễ hoà nhập. Sau chuyến đi sẽ có thêm những người bạn mới cũng như sẽ có thêm người đồng hành cho những chuyến đi tiếp theo.
Lời cuối, cảm ơn mọi người vì đã bỏ ra vài giây của cuộc đời để đọc cfs của mình. Về phía admin thì mong admin sẽ đăng cfs của mình trước tối T6 để mình kịp sắp xếp người và phương tiện di chuyển,...Cảm ơn admin dễ thương.
Chúc mọi người có 1 ngày làm việc hiệu quả và tràn đầy năng lượng. Hẹn gặp nhau ở chuyến đi.
Để đăng kí vui lòng điền vào link giúp mình nhé. Để mình add vào group Zalo của chuyến đi ^^
Link đăng kí : https://bitly.com.vn/2qopn7",#tìmngườiđichơi ,
#Cfs13112,"Đây là câu chuyện khá dài của mình!
Mình là nữ K20 BK. Như bao người thì lúc đi học mình có thích một bạn chung khối với mình, mình không biết Bạn ấy cho tới khi vô tình học chung lớp học thêm năm cấp 3. Bạn ấy thật sự rất đẹp, cao ráo lại học rất giỏi, và thế là mình crush Bạn ấy tận gần 3 năm cấp 3. Cứ nghĩ đó chỉ là thứ tình cảm nhất thời của tuổi học trò, sau khi lên ĐH thì chắc mình sẽ không còn thích bạn ấy nữa, nhưng mà không hề ạ😄 mình vẫn thích Bạn đó mà lại rất nhiều nữa là khác. Mình lúc đó đang là cô sinh của một trường khác không phải là BK, nhưng vì Cậu ấy mình quyết định thi lại chỉ để học cùng trường, chắc mọi người nghĩ mình bị điên rồi. Mình và Bạn ấy rất hay tương tác với nhau trên fb, nhắn tin qua lại vài lần năm c3 mình nghĩ đó là lần cuối cùng của 2 đứa, lên DH cách 1 khoảng thời gian rất dài mình chủ động nhắn tin với Bạn và được rep lại mình rất vui... sau khoảng thời gian nói chuyện thì mình đã lấy hết dũng khí để nói với Bạn ấy rằng “ Là Mình thích Bạn”. Thật bất ngờ là Bạn ấy cũng nói thích mình mọi người ạ, khi nhận được dòng tin nhắn “ Nói thật lòng thì mình cũng thích bạn, giờ chúng ta thử tìm hiểu nhé” mình muốn hét thật to vì vui mừng, không ngờ Bạn ấy lại chấp nhận hẹn hò với mình. Và thế là Bạn ấy rũ mình đi xem phim, mình thật sự rất vui và đồng ý đi cùng. Mình cứ nghĩ sau buổi đi xem phim này thì mình và bạn ấy sẽ có tiến triển tốt hơn.... nhưng mà không hiểu tại sao Bạn ấy đã im lặng với mình sau lần đó, mình đã nghĩ ra hằng trăm hàng nghìn lý do tại sao Bạn ấy lại như thế với Mình? Rõ ràng hôm đó cả 2 đều nói chuyện rất vui vẻ, rất hợp nhau. Mình thật sự cần có lý do để Bạn ấy im lặng với mìn như thế. Cảm giác lúc đó của mình thật sự rất kinh hoàng vì mới cách vài hôm trước rất hạnh phúc nhưng hôm sau lại là người thảm hại vô cùng. Mình đã rơi vào trạng thái như thất tình trong khoảng thời gian khá dài vì k thể quên được Bạn ấy, mọi thứ mình nghĩ về người mình thích gần 4 năm nay đều tan vỡ. Mình cố gắng quên đi mặc dù mình thích Bạn ấy rất nhiều, trong suốt thời gian đi học đó mình chỉ thích 1 người duy nhất và chưa từng hẹn hò với ai cả. Sau cuộc tình chóng vách đó mình được nghe rất nhiều về Bạn ấy là người không tốt đúng kiểu F*** boy lun, nhưng lúc đó mình cungc mặc kệ và cứ tiếp túc thích Bạn ấy, bạn bè mình đều khuyên mình là “nó k xứng với m đừng thích nó nữa”, nhưng đâu thể nào nói k yêu nữa là k yêu nữa, chắc mình lương thiện quá rồi ai nói gì mình vẫn mặc kệ cho dù Bạn ấy không thích mình thì đối với Bạn ấy là thanh xuân  tươi đẹp của mình dù rất đau lòng và mình xin được gác lại vào “ lòng”. Và thế là mình thoát ra được khoảng thời gian thất tình đó quay lại bận rộn với việc học, và sẽ nghĩ là không yêu ai nữa đến khi mình sẵn sàn mở lòng với 1 người nào đó. Mình chỉ muốn nói với Bạn ấy là mình không trách bạn đâu, chỉ là mình cần biết lý do tại sao lại im lặng thế??? Và cảm ơn bạn đã xuất hiện trong cuộc đời Mình, dù người khác có nói Bạn là kiểu người gì đi nữa thì Bạn vẫn luôn là thứ gì đó được gọi là tuổi trẻ của mình, mong Bạn thật hạnh phúc!",#bócphốt,
#cfs13888 ,"Thấm thoát thôi mà đã sắp tròn một năm ngày cuối cùng tôi và người tôi yêu gặp nhau. 5 năm cứ thế trôi qua, bắt đầu khi còn là những đứa học sinh mang trong mình suy nghĩ ngây ngô của tuổi mới lớn, rồi cùng nhau trải qua thăng trầm, khó khăn trong những năm tháng ấy, để rồi khi bắt đầu trưởng thành chúng ta lại không thể nào ở bên nhau nữa. Suốt thời gian qua, tuy không còn gặp nhau, thậm chí không thể nói chuyện với nhau nhưng không hiểu sao tôi vẫn còn nghĩ về cậu nhiều đến thế. Không biết cậu có còn là cô gái ngày ấy với vị trà sữa yêu thích là matcha, món ăn ưa thích là món bánh căn,...hay không nhưng tôi vẫn vậy, vẫn chờ đợi ngày này qua ngày khác, chờ đến lúc chúng ta có thể trở lại như trước đây mà thôi. Hoặc dù không thể thì cũng mong cậu thật vui vẻ, hạnh phúc, luôn nở trên môi nụ cười thật xinh nhé!!! ",#tâmsự,
#Cfs13402_1,"Chào m.n mình là sắn năm 3 đang học chương trình chất lượng cao sau nhiều mối tình tan vỡ thì mình dần hết tin vào tình yêu đúng nghĩa. Phần vì sau này mình cũng đi du học xa có thể không quay về nên mình trân trọng những khoảng thời gian ở lại Việt Nam này lắm. Không vòng vo nhiều, nay lên đây mình muốn tìm fwb. Mình là người khá hoàn hảo từ kinh tế cho đến ngoại hình, còn tính cách thì khuyết tật nhiều lắm nên mình không dám tìm 1 nửa nữa mà chỉ cần fwb là đủ rồi. À dĩ nhiên mình có ngoại hình cao nên mình cũng yêu cầu cao. Điều kiện tiên quyết là nam phải học BK nhé, ngoại hình dễ nhìn, nam tính ,gym là 1 lợi thế, nếu bảng điểm cao thì càng tốt. Độ tuổi thì không giới hạn(kể cả cựu sinh viên). Nếu ai có nhu cầu tìm fwb như mình xin nhắn qua nguyenthilan2000bk@gmail.com và mình sẽ add zalo. Trong suốt quá trình fwb nhau thì chỉ liên lạc qua mỗi zalo cho đến khi kết thúc chứ mình k can thiệp vào riêng tư của nhau nhiều nhé . Ai đồng ý và chấp nhận hãy ib qua đó cho mình, nếu ok thì tính tiếp. Nếu không hợp thì chúng ta cũng kín đáo giữ bí mật cho nhau nhé .Cảm ơn ad đã duyệt bài",#TìmNgườiYêu,
#Cfs13402_2,"Chào các bạn mình là cô gái sinh viên năm 3 đến từ một trường gần trường các bạn. 
Hôm nay mình muốn kết bạn và tìm hiểu một người nào đó theo 1 cách nghiêm túc. Chỉ cần các bạn không kỳ thị vùng miền là được. Mình cần người hơn tuổi mình, dù hơn mình 5 - 10 tuổi cũng được. Anh chỉ cần chân thành, tôn trọng mình là được, dù a có nhạt cũng chả sao. Dù có sự nghiệp hay chưa thì cũng được hết. Chỉ cần chân thành với nhau thôi, gia đình mình ko thích người miền Bắc nhưng nếu có duyên và hợp thì mình ko ngại bảo vệ người mình yêu (mình người miền Tây). Nếu như không hợp tụi mình làm bạn bè, anh em tốt cũng ko sao. Mình không xinh đẹp, nhưng dễ thương thì có thừa, nếu muốn tìm một cô gái lễ phép hiểu chuyện thì hãy cmt hay thả tym để mình biết nhé. 
Mình cảm ơn các bạn đã đọc cfs này, mong tìm được người con trai cùng mình đồng hành 1 cách nghiêm túc.  ",#TìmNgườiYêu,
